n,ccr,shape,P,outdeg,rep,algo,makespan,energy,cost,reliability,load_balance
30,2,1,8,-1,2,HEFT,33906.949931041,3255167.6096787024,1.297368201109445e-05,0.999997664739964,0.2006417781988885
30,2,1,8,-1,2,GA,33909.257109859,3255385.985154858,1.2571396433365104e-05,0.9999977371512021,0.09879902758129583
30,2,2,8,-1,0,HEFT,33909.795157673,3255488.924237076,1.9197558200014304e-05,0.9999965444454936,0.11073428929207424
30,2,2,8,-1,0,GA,33911.790157593,3255672.1359739047,1.812414017784047e-05,0.999996737660089,0.13520088707944306
30,2,2,8,-1,1,HEFT,33912.321212925,3255717.2153272256,1.7361613233232574e-05,0.9999968749145006,0.1351330192530472
30,2,2,8,-1,1,GA,33914.284143773,3255897.3822909547,1.629256960550265e-05,0.9999970673417711,0.22332347982974726
30,2,2,8,-1,2,HEFT,33914.883093601,3255967.4350283886,1.791447580007015e-05,0.9999967753995547,0.11799866598284064
30,2,2,8,-1,2,GA,33916.933443084,3256159.5589815686,1.7306000711121466e-05,0.9999968849247235,0.1384874407482385
30,2,4,8,-1,0,HEFT,33917.386865912,3256225.43732048,2.019356497779275e-05,0.9999963651649095,0.13865717142144035
30,2,4,8,-1,0,GA,33919.151359572,3256398.310626477,2.064342474999042e-05,0.999996284190448,0.2743208382028551
30,2,4,8,-1,1,HEFT,33919.629338655,3256451.1282647997,2.153898629448021e-05,0.9999961229899826,0.10404062973693044
30,2,4,8,-1,1,GA,33921.590467408,3256657.8039983506,2.3917199894397833e-05,0.9999956949132854,0.339657125622085
30,2,4,8,-1,2,HEFT,33922.065290232,3256668.712966106,1.9437351916551256e-05,0.9999965012827751,0.08187390990211228
30,2,4,8,-1,2,GA,33923.864451787,3256851.2111268006,2.070074357220114e-05,0.9999962738730985,0.20704791607995196
30,5,0.8,8,-1,0,HEFT,33924.72362773,3256874.1270750845,1.3005014600033368e-05,0.9999976591001116,0.17464220684539686
30,5,0.8,8,-1,0,GA,33927.259525286,3257114.691861028,1.2632743355546457e-05,0.999997726108781,0.12070738707055377
30,5,0.8,8,-1,1,HEFT,33928.128207038,3257203.745398445,1.3364021033299247e-05,0.9999975944791064,0.2629628080024581
30,5,0.8,8,-1,1,GA,33930.722088169,3257446.9555003718,1.2614345755557428e-05,0.9999977294203417,0.14731547297527306
30,5,0.8,8,-1,2,HEFT,33931.526148105,3257524.6858697496,1.2684192722210556e-05,0.9999977168479155,0.1623886445985802
30,5,0.8,8,-1,2,GA,33934.123370765,3257771.048456639,1.2300369922336863e-05,0.9999977859358646,0.150353447591941
30,5,1,8,-1,0,HEFT,33934.845393908,3257845.4696529172,1.2960185755744331e-05,0.9999976671692848,0.28830749417771384
30,5,1,8,-1,0,GA,33937.287401196,3258085.630634458,1.3700273855566693e-05,0.9999975339537464,0.22185693274207569
30,5,1,8,-1,1,HEFT,33938.14734313,3258172.113322284,1.4207801266699486e-05,0.9999974425990417,0.14112229751609728
30,5,1,8,-1,1,GA,33940.467174517,3258384.3808092554,1.2859438711044884e-05,0.9999976853037106,0.2072212985267003
30,5,1,8,-1,2,HEFT,33941.238443378,3258464.0348043432,1.3584527138906804e-05,0.9999975547881048,0.1581353884294663
30,5,1,8,-1,2,GA,33943.65902836,3258701.04236998,1.418290018344932e-05,0.9999974470812254,0.1694413557647492
30,5,2,8,-1,0,HEFT,33944.36621244,3258808.453692194,1.9289056583188033e-05,0.9999965279758425,0.15731726510898114
30,5,2,8,-1,0,GA,33946.610509918,3259031.351766002,2.0251009544436882e-05,0.9999963548249257,0.3103399276035599
30,5,2,8,-1,1,HEFT,33947.208685211,3259065.8834752264,1.72932422442601e-05,0.99999688722124,0.11102851513127174
30,5,2,8,-1,1,GA,33949.318051446,3259282.395598917,1.910370285545974e-05,0.9999965613393981,0.22593476153458655
30,5,2,8,-1,2,HEFT,33949.966203019,3259334.5519690355,1.7803162688829214e-05,0.9999967954358504,0.19004263329829657
30,5,2,8,-1,2,GA,33952.133420784,3259540.5358414105,1.753584575538601e-05,0.9999968435527458,0.324052408597872
30,5,4,8,-1,0,HEFT,33952.660805864,3259627.0315683754,2.2169793983347416e-05,0.999996009445045,0.160373459113471
30,5,4,8,-1,0,GA,33954.492613839,3259799.4290636703,2.1723273272194395e-05,0.9999960898184554,0.24259566707728525
30,5,4,8,-1,1,HEFT,33955.024029493,3259863.396479724,2.339659540003696e-05,0.9999957886216957,0.1574898656218981
30,5,4,8,-1,1,GA,33956.898087187,3260044.0485443273,2.3492528989016946e-05,0.9999957713537219,0.2555759079228962
30,5,4,8,-1,2,HEFT,33957.443277203,3260097.538338461,2.3641308394467664e-05,0.9999957445735429,0.11334615307413055
30,5,4,8,-1,2,GA,33959.346783947,3260285.009199412,2.4252963888890617e-05,0.9999956344760282,0.20268055698184997
30,8,0.8,8,-1,0,HEFT,33960.306946123,3260290.9730731593,1.3114501983404304e-05,0.9999976393924291,0.23951574543013002
30,8,0.8,8,-1,0,GA,33963.017728566,3260538.403239359,1.1460115894442425e-05,0.9999979371812663,0.11880151225952464
30,8,0.8,8,-1,1,HEFT,33963.96944913,3260635.189453818,1.2160508699970606e-05,0.9999978111108299,0.16820085386566214
30,8,0.8,8,-1,1,GA,33966.736268399,3260897.350293503,1.1714279999917683e-05,0.9999978914318228,0.12973776314966237
30,8,0.8,8,-1,2,HEFT,33967.688823767,3261001.864591522,1.3402779055629962e-05,0.9999975875026798,0.31950230429723153
30,8,0.8,8,-1,2,GA,33970.727084475,3261329.9402037505,1.8105955316544472e-05,0.9999967409333538,0.16737335150130192
30,8,1,8,-1,0,HEFT,33971.744721384,3261432.789153181,1.8772080144359888e-05,0.9999966210312821,0.2904654875473265
30,8,1,8,-1,0,GA,33974.530792974,3261692.705466698,1.779707250562852e-05,0.9999967965320803,0.2387105695564967
30,8,1,8,-1,1,HEFT,33975.453439845,3261753.827244056,1.425026084442733e-05,0.9999974349563376,0.28246524105528337
30,8,1,8,-1,1,GA,33978.19285485,3262008.7545158705,1.3209360500049016e-05,0.9999976223179364,0.19414762700457328
30,8,2,8,-1,0,HEFT,33979.032613707,3262158.438272044,2.2132733355586728e-05,0.9999960161159316,0.23752490635183016
30,8,2,8,-1,0,GA,33981.37914881,3262385.545531651,2.2370445205484028e-05,0.99999597332797,0.27978312614270945
30,8,2,8,-1,1,HEFT,33982.051475757,3262429.0898446543,1.9657386561044e-05,0.9999964616766783,0.27117887662806106
30,8,2,8,-1,1,GA,33984.378279382,3262641.6167572783,1.8256064161081063e-05,0.9999967139138496,0.18732894488376303
30,8,2,8,-1,2,HEFT,33985.202152032,3262765.5188681846,2.4045513322117686e-05,0.9999956718169687,0.4239960090188412
30,8,2,8,-1,2,GA,33987.600032279,3262959.4448502692,1.9359399416741023e-05,0.9999965153141762,0.24567104312121688
30,8,4,8,-1,0,HEFT,33988.313662292,3263112.738145626,3.03135097666705e-05,0.9999945435831283,0.3159740833921231
30,8,4,8,-1,0,GA,33990.486610297,3263323.999119514,3.0656916150150615e-05,0.9999944817703185,0.22575250206165498
30,8,4,8,-1,1,HEFT,33991.176862899,3263385.237001652,3.0007514644360828e-05,0.9999945986619511,0.27840583159709953
30,8,4,8,-1,1,GA,33993.252752322,3263615.68923935,3.4034239849966575e-05,0.9999938738555915,0.28976168907642025
30,8,4,8,-1,2,HEFT,33993.865180995,3263608.676050283,2.5532128522334257e-05,0.999995404227426,0.290416518283779
30,8,4,8,-1,2,GA,33995.831959327,3263839.2881117417,3.09328186498735e-05,0.9999944321081433,0.3899018344018692
30,10,0.8,8,-1,0,HEFT,33996.733025581,3263790.2736492236,1.3424185199942764e-05,0.9999975836495827,0.21813927633147967
30,10,0.8,8,-1,0,GA,33999.380155074,3264062.035958152,1.5702980755506562e-05,0.9999971734674581,0.2942990129711641
30,10,1,8,-1,0,HEFT,34000.287816442,3264142.713564312,1.486862866663109e-05,0.9999973236504213,0.2332830365127486
30,10,1,8,-1,0,GA,34003.076794027,3264422.420033387,1.6414445322314146e-05,0.9999970454042063,0.17045187488814
30,10,1,8,-1,1,HEFT,34003.955676583,3264497.580026778,1.5224169872089989e-05,0.9999972596531779,0.38363072115795244
30,10,1,8,-1,1,GA,34006.516409918,3264744.5681576477,1.5373747483237013e-05,0.9999972327292818,0.17001231964536487
30,10,1,8,-1,2,HEFT,34007.44724026,3264829.192878482,1.4761991411069174e-05,0.9999973428450761,0.23325143999787862
30,10,1,8,-1,2,GA,34009.897702616,3265065.2561069066,1.4867784983289311e-05,0.999997323802284,0.1865131094369952
30,10,2,8,-1,0,HEFT,34010.724899892,3265211.394312576,2.3488878933373297e-05,0.9999957720107292,0.42993097981873135
30,10,2,8,-1,0,GA,34013.236165775,3265472.2140320134,2.6039033283369566e-05,0.9999953129849927,0.1793468638276995
30,10,2,8,-1,1,HEFT,34014.167275381,3265532.747810684,2.2311288644495004e-05,0.9999959839761082,0.27562522147144414
30,10,2,8,-1,1,GA,34016.683050548,3265790.543567408,2.441482103349699e-05,0.9999956053418706,0.13706630962608524
30,10,2,8,-1,2,HEFT,34017.410819565,3265836.490729125,2.1324554377942045e-05,0.9999961615875776,0.15720932213279865
30,10,2,8,-1,2,GA,34019.728967282,3266085.5495810215,2.47504808720502e-05,0.9999955449233664,0.2995914798224398
30,10,4,8,-1,0,HEFT,34020.404558848,3266149.4225732842,2.4623375177826446e-05,0.99999556780229,0.1841535125626172
30,10,4,8,-1,0,GA,34022.528151951,3266374.5938298423,2.737612952789479e-05,0.999995072308826,0.24930178018976978
30,10,4,8,-1,1,HEFT,34023.23863977,3266461.7761270683,2.98277401999965e-05,0.9999946310211768,0.351702825449452
30,10,4,8,-1,1,GA,34025.333200538,3266642.1292997734,2.715013541674125e-05,0.9999951129875664,0.48959350642116295
30,10,4,8,-1,2,HEFT,34025.994737197,3266742.0412596497,3.185355151650179e-05,0.9999942663771642,0.2578658878757309
30,10,4,8,-1,2,GA,34027.954239624,3266882.0516438214,2.5638842366606696e-05,0.9999953850190227,0.2665638779828286
40,0.1,0.8,8,-1,0,HEFT,34028.797055659,3266950.831448014,2.4071589760973842e-05,0.9999956671232297,0.1662610128673151
40,0.1,0.8,8,-1,0,GA,34031.990652302,3267262.7767464356,2.4764098894471922e-05,0.9999955424721327,0.23625873712443238
40,0.1,0.8,8,-1,1,HEFT,34032.829821426,3267301.602400099,1.9372034005532948e-05,0.9999965130399578,0.15624510950621812
40,0.1,0.8,8,-1,1,GA,34036.173950063,3267619.496746903,1.89660905497375e-05,0.9999965861095281,0.20770306031078867
40,0.1,0.8,8,-1,2,HEFT,34037.012034402,3267708.563422267,2.0078568433382314e-05,0.9999963858642128,0.08147387221415227
40,0.1,0.8,8,-1,2,GA,34040.306357643,3268019.2293652184,1.9356464016810705e-05,0.9999965158425467,0.11644923852826161
40,0.1,1,8,-1,0,HEFT,34041.130034868,3268097.2180479467,1.921636958900813e-05,0.9999965410594558,0.09054847353107236
40,0.1,1,8,-1,0,GA,34044.29648517,3268398.3099853937,1.8843334505638472e-05,0.9999966082055407,0.19350413822091359
40,0.1,1,8,-1,1,HEFT,34045.172192055,3268508.679249831,2.2241448650028257e-05,0.9999959965472561,0.14750309367841138
40,0.1,1,8,-1,1,GA,34048.366148008,3268790.7245513326,1.9066452527759893e-05,0.9999965680444335,0.16006960357011552
40,0.1,1,8,-1,2,HEFT,34049.152095024,3268863.882966568,1.8770264116796574e-05,0.9999966213581662,0.11809145052531557
40,0.1,1,8,-1,2,GA,34052.251245881,3269153.1836725697,1.770853591652768e-05,0.9999968124686147,0.11674845524910489
40,0.1,2,8,-1,0,HEFT,34052.866039439,3269246.9185050484,2.219363293334027e-05,0.999996005154051,0.05667805503701406
40,0.1,2,8,-1,0,GA,34055.791124054,3269559.4003389897,2.6285843644210318e-05,0.999995268559337,0.21246522816312524
40,0.1,2,8,-1,1,HEFT,34056.410036475,3269595.3983071493,2.3260310794446725e-05,0.9999958131528214,0.08786591292476946
40,0.1,2,8,-1,1,GA,34059.230035845,3269885.153153636,2.5719601100273495e-05,0.9999953704825174,0.3091018040305878
40,0.1,2,8,-1,2,HEFT,34059.884293987,3269940.381301093,2.4740191000132147e-05,0.9999955467755354,0.0885895877528865
40,0.1,2,8,-1,2,GA,34062.765032455,3270215.5769081516,2.4565089466664684e-05,0.9999955782936711,0.2191597048775797
40,0.1,4,8,-1,0,HEFT,34063.391138493,3270362.8353204876,3.582506785007556e-05,0.9999935515085782,0.20077202755423854
40,0.1,4,8,-1,0,GA,34065.852604127,3270626.9266283927,3.941558555561641e-05,0.9999929052197675,0.26260279116282437
40,0.1,4,8,-1,1,HEFT,34066.387359358,3270619.600847547,3.183647922204627e-05,0.9999942694501588,0.09041972527328344
40,0.1,4,8,-1,1,GA,34068.829599886,3270913.791664698,3.95542733388235e-05,0.999992880256144,0.35880094499193405
40,0.1,4,8,-1,2,HEFT,34069.447717135,3270969.6670256755,3.910674169451845e-05,0.9999929608112694,0.15857626898038835
40,0.1,4,8,-1,2,GA,34071.936354395,3271166.44438661,3.3663354611053364e-05,0.999993940614527,0.23143636327870118
40,0.5,0.8,8,-1,0,HEFT,34072.84502658,3271147.4865913633,1.994367437768637e-05,0.9999964101450549,0.11005113360467134
40,0.5,0.8,8,-1,0,GA,34075.981216641,3271439.615659108,1.8787966611368273e-05,0.999996618171728,0.10332748362012982
40,0.5,0.8,8,-1,1,HEFT,34076.798685281,3271529.197996161,2.0222766044591686e-05,0.9999963599087368,0.08969404814348446
40,0.5,0.8,8,-1,1,GA,34079.973307562,3271831.0869316068,1.9851344399851062e-05,0.9999964267643914,0.12470901936021711
40,0.5,0.8,8,-1,2,HEFT,34080.894340648,3271932.286748981,2.15025900223231e-05,0.9999961295412857,0.15607752677925774
40,0.5,0.8,8,-1,2,GA,34084.241235528,3272254.374542015,2.1604125494438146e-05,0.9999961112649713,0.19863807484545254
40,0.5,1,8,-1,0,HEFT,34085.062639367,3272318.832840297,1.9744116416647253e-05,0.9999964460653595,0.13087535414750445
40,0.5,1,8,-1,0,GA,34088.373587033,3272652.158036086,2.174336962764048e-05,0.9999960862011255,0.18255413966519501
40,0.5,1,8,-1,1,HEFT,34089.129006468,3272693.6357492856,1.77327039221887e-05,0.9999968081183875,0.14107622627647062
40,0.5,1,8,-1,1,GA,34092.524276477,3273017.485264965,1.746185053913602e-05,0.9999968568718424,0.13088543539074024
40,0.5,1,8,-1,2,HEFT,34093.375045013,3273110.7203641627,1.895556110001861e-05,0.9999965880048229,0.11769699043294789
40,0.5,1,8,-1,2,GA,34096.921032908,3273446.402380509,1.834408544455073e-05,0.9999966980700712,0.1541015130694337
40,0.5,2,8,-1,0,HEFT,34097.537316164,3273544.435928204,2.336609514988797e-05,0.9999957941117176,0.10181584106773674
40,0.5,2,8,-1,0,GA,34100.33415347,3273812.5245454833,2.331341245003892e-05,0.9999958035945632,0.14160468241590535
40,0.5,2,8,-1,1,HEFT,34100.918150272,3273863.262847919,2.2625377494437596e-05,0.9999959274403434,0.16818990752920632
40,0.5,2,8,-1,1,GA,34103.884372117,3274165.939454673,2.49405337778929e-05,0.9999955107139964,0.28479567256529303
40,0.5,2,8,-1,2,HEFT,34104.540227691,3274248.6013760716,2.7485725805551435e-05,0.9999950525815932,0.1249127877905009
40,0.5,2,8,-1,2,GA,34107.117048903,3274494.414500109,2.7283954188775776e-05,0.999995088900305,0.2581623095257111
40,0.5,4,8,-1,0,HEFT,34107.659163695,3274594.8718099743,3.353903039452335e-05,0.9999939629927519,0.11788926147117018
40,0.5,4,8,-1,0,GA,34109.960027719,3274848.88293943,3.781915741678353e-05,0.9999931925748354,0.2845272841705889
40,0.5,4,8,-1,1,HEFT,34110.543608098,3274910.7795568127,3.857793015566939e-05,0.999993055996681,0.13380928132318232
40,0.5,4,8,-1,1,GA,34112.816234537,3275126.238118681,3.822733890564349e-05,0.9999931191026705,0.28478343414354296
40,0.5,4,8,-1,2,HEFT,34113.405037566,3275150.6816261886,3.408243150552153e-05,0.9999938651811465,0.07934520247002977
40,0.5,4,8,-1,2,GA,34115.906537191,3275389.953460792,3.3969753288895135e-05,0.9999938854631011,0.28487527481066033
40,0.8,0.8,8,-1,0,HEFT,34116.878389594,3275371.710951108,1.955885659998684e-05,0.9999964794120088,0.12126184161425091
40,0.8,0.8,8,-1,0,GA,34120.195904939,3275676.8538136063,1.783552189436806e-05,0.9999967896112114,0.15402815303367168
40,0.8,0.8,8,-1,1,HEFT,34121.053913444,3275777.4912123797,2.0195803844439477e-05,0.9999963647619152,0.10790685760745337
40,0.8,0.8,8,-1,1,GA,34124.379660018,3276098.5322685544,2.042440656667976e-05,0.9999963236135754,0.1865678522592363
40,0.8,1,8,-1,0,HEFT,34125.185042792,3276158.311130792,1.815853007230746e-05,0.9999967314699283,0.15124762072954162
40,0.8,1,8,-1,0,GA,34128.65449619,3276490.6156087546,1.805994502776432e-05,0.999996749215178,0.13207056754427685
40,0.8,1,8,-1,1,HEFT,34129.472121802,3276586.6380814845,2.0324856394371536e-05,0.9999963415325407,0.08716401614440834
40,0.8,1,8,-1,1,GA,34133.002177658,3276923.4388027154,2.0055522938855572e-05,0.9999963900123865,0.257650195169047
40,0.8,1,8,-1,2,HEFT,34133.806168137,3276998.132004185,1.9733832433202124e-05,0.9999964479164698,0.18524811736822794
40,0.8,1,8,-1,2,GA,34137.024897123,3277296.1283247843,1.8312429066726407e-05,0.9999967037682003,0.10598533831001979
40,0.8,2,8,-1,0,HEFT,34137.665099286,3277392.2578767515,2.279177587790602e-05,0.999995897488757,0.07073575878000737
40,0.8,2,8,-1,0,GA,34140.747374203,3277696.3147339886,2.3845841149927258e-05,0.9999957077578046,0.21107309061456905
40,0.8,2,8,-1,1,HEFT,34141.4213383,3277758.5514994874,2.352752231102689e-05,0.9999957650549512,0.11305152837731933
40,0.8,2,8,-1,1,GA,34144.447745628,3278029.831348015,2.103976327222578e-05,0.9999962128497819,0.22402867270077045
40,0.8,2,8,-1,2,HEFT,34145.069213444,3278097.3922668556,2.2060436205598913e-05,0.9999960291293661,0.157982810590909
40,0.8,2,8,-1,2,GA,34148.021375131,3278400.5812690817,2.4616183011029436e-05,0.9999955690968741,0.31456390033092296
40,0.8,4,8,-1,0,HEFT,34148.590366652,3278519.243079331,3.2889907072118754e-05,0.9999940798342508,0.1926556206592203
40,0.8,4,8,-1,0,GA,34150.913731904,3278727.870916875,3.102747468870398e-05,0.9999944150701514,0.24838196266370477
40,0.8,4,8,-1,1,HEFT,34151.540691272,3278821.579123717,3.5358237933420846e-05,0.9999936355374248,0.27012506090284466
40,0.8,4,8,-1,1,GA,34153.909135282,3279022.739974114,3.197196215005533e-05,0.999994245063372,0.27640361517530687
40,0.8,4,8,-1,2,HEFT,34154.484037421,3279121.911475159,3.765424841638176e-05,0.9999932222582534,0.20685062700838533
40,0.8,4,8,-1,2,GA,34156.946235775,3279363.7161697038,3.835627071105895e-05,0.9999930958951051,0.2839715328881426
40,1,0.8,8,-1,1,HEFT,34157.917708243,3279311.1135275573,1.9510792794446592e-05,0.9999964880634638,0.13593400691604077
40,1,0.8,8,-1,1,GA,34161.567791338,3279661.1322663976,1.9460503611076598e-05,0.9999964971154851,0.21120772657741407
40,1,0.8,8,-1,2,HEFT,34162.482964005,3279793.74457384,2.524289785012823e-05,0.9999954562887089,0.17391100720558178
40,1,0.8,8,-1,2,GA,34166.019224882,3280102.282394181,2.1245065311248052e-05,0.9999961758955557,0.1093526416145328
40,1,1,8,-1,0,HEFT,34166.742160789,3280160.5132321245,1.9801782478114345e-05,0.9999964356855059,0.10725207888071871
40,1,1,8,-1,0,GA,34169.843785216,3280459.764702278,1.9995002783212436e-05,0.9999964009059752,0.19946996010333043
40,1,1,8,-1,1,HEFT,34170.647271562,3280538.7288405565,2.023136571119216e-05,0.9999963583608024,0.07152212447374952
40,1,1,8,-1,1,GA,34174.041425008,3280861.9557786766,1.9893924794410448e-05,0.999996419099948,0.1329165072252056
40,1,1,8,-1,2,HEFT,34174.901016042,3280937.0465864697,1.893398532782966e-05,0.9999965918884481,0.1952511495177859
40,1,1,8,-1,2,GA,34178.257217368,3281250.2619413845,1.7773782177795915e-05,0.9999968007243246,0.1895448660808985
40,1,2,8,-1,0,HEFT,34178.933564905,3281355.4478937555,2.2974891844407668e-05,0.9999958645280184,0.1175252288465465
40,1,2,8,-1,0,GA,34181.915646725,3281641.6475715796,2.296453307232393e-05,0.9999958663925894,0.20809044078264954
40,1,2,8,-1,1,HEFT,34182.557555527,3281706.3479345404,2.3362093533392505e-05,0.9999957948320053,0.12321394183956594
40,1,2,8,-1,1,GA,34185.263115074,3281994.5512181595,2.704033217770403e-05,0.9999951327520529,0.2861000426194768
40,1,2,8,-1,2,HEFT,34185.914039855,3282024.405433045,2.2823980227985886e-05,0.999995891691997,0.10224935145224924
40,1,2,8,-1,2,GA,34188.975343698,3282327.8716777586,2.406184531658558e-05,0.9999956688772216,0.2568522858350699
40,1,4,8,-1,0,HEFT,34189.551458658,3282450.939031583,3.2816408322267103e-05,0.9999940930639476,0.09239345258126684
40,1,4,8,-1,0,GA,34191.957225683,3282663.0225631827,3.0378410544573045e-05,0.9999945319010516,0.168773778118502
40,1,4,8,-1,1,HEFT,34192.59274384,3282747.073724588,3.335533797774891e-05,0.9999939960571872,0.10735445809402895
40,1,4,8,-1,1,GA,34194.986433093,3282974.1392141404,3.300279550547e-05,0.9999940595144539,0.26153659239809424
40,1,4,8,-1,2,HEFT,34195.534251187,3283051.9774955427,3.6264777983322143e-05,0.9999934723612677,0.2167203480938241
40,1,4,8,-1,2,GA,34197.969038469,3283281.6819490655,3.574344393305688e-05,0.9999935662007887,0.27447729105226215
40,2,0.5,8,-1,1,HEFT,34199.08727594,3283254.873422331,1.841019794458892e-05,0.9999966861698603,0.24936092872997537
40,2,0.5,8,-1,1,GA,34202.84289716,3283609.238872716,1.7612499400032297e-05,0.9999968297551324,0.19827511214997665
40,2,0.8,8,-1,2,HEFT,34203.750114358,3283694.7313886387,1.740573776102489e-05,0.9999968669721104,0.11013899671327684
40,2,0.8,8,-1,2,GA,34207.08341485,3284019.971140989,1.808311568339478e-05,0.999996745044474,0.13429613652945432
40,2,1,8,-1,0,HEFT,34208.005315229,3284130.1567546646,2.0884559777914545e-05,0.9999962407863054,0.15224690324889073
40,2,1,8,-1,0,GA,34211.602880868,3284462.2859782777,1.9174343016776322e-05,0.9999965486242122,0.15858872323256415
40,2,1,8,-1,1,HEFT,34212.525675819,3284554.6827976825,1.9666397811144836e-05,0.9999964600546589,0.11204806076891441
40,2,1,8,-1,1,GA,34216.108735452,3284893.317781169,1.897663795571134e-05,0.9999965842110013,0.1533620558151423
40,2,1,8,-1,2,HEFT,34217.040176351,3284980.158487521,1.864361212210497e-05,0.9999966441554486,0.21354808685906784
40,2,1,8,-1,2,GA,34220.62316331,3285321.5183318625,1.83068028555782e-05,0.9999967047809152,0.17758306121145837
40,2,2,8,-1,0,HEFT,34221.282208281,3285431.557021131,2.434948658329732e-05,0.9999956171020192,0.11344318688386767
40,2,2,8,-1,0,GA,34224.05123588,3285678.6141685285,2.1924486311238274e-05,0.9999960536002508,0.15875212352732807
40,2,2,8,-1,1,HEFT,34224.735962529,3285791.277867457,2.7987786133477737e-05,0.9999949622111856,0.16547620864035925
40,2,2,8,-1,1,GA,34227.580161574,3286050.3090202417,2.6177455960916834e-05,0.9999952880690282,0.16542301865664008
40,2,2,8,-1,2,HEFT,34228.274337146,3286151.9567097314,3.070030280553813e-05,0.999994473960763,0.25593885004206834
40,2,2,8,-1,2,GA,34230.934485524,3286381.879019539,2.7411939177666984e-05,0.9999950658631198,0.2156637482598997
40,2,4,8,-1,0,HEFT,34231.561035563,3286492.868009586,3.398043870001857e-05,0.9999938835397391,0.19379871128123766
40,2,4,8,-1,0,GA,34234.070457143,3286750.4641906945,3.6136990305628084e-05,0.9999934953628997,0.44997198163422863
40,2,4,8,-1,1,HEFT,34234.603842034,3286759.743555773,3.0720248127828306e-05,0.999994470370625,0.14011012369794137
40,2,4,8,-1,1,GA,34237.093383462,3287029.262639057,3.466380189986214e-05,0.9999937605351233,0.2910908569786476
40,2,4,8,-1,2,HEFT,34237.717780866,3287072.0250948723,3.244420306679482e-05,0.9999941600604999,0.1495720565778214
40,2,4,8,-1,2,GA,34240.16219044,3287338.4882507166,3.655270910551028e-05,0.9999934205340053,0.1941973162053843
40,5,0.8,8,-1,0,HEFT,34241.211161732,3287305.0255545303,1.921886670008664e-05,0.999996540609977,0.21328118895755036
40,5,0.8,8,-1,0,GA,34245.036354531,3287671.9752094336,1.9184131066787006e-05,0.9999965468623695,0.17954017366303623
40,5,0.8,8,-1,1,HEFT,34246.266989513,3287794.709187032,1.977754441650177e-05,0.9999964400483413,0.29738638564183323
40,5,0.8,8,-1,1,GA,34250.277342034,3288189.9284020443,2.109865203876527e-05,0.9999962022498441,0.2300102390674675
40,5,0.8,8,-1,2,HEFT,34251.269032734,3288273.2939680954,1.9569357316666152e-05,0.9999964775218866,0.19917507217247835
40,5,0.8,8,-1,2,GA,34254.785332821,3288615.5894307764,2.0180552966525688e-05,0.9999963675070631,0.2591619568266882
40,5,1,8,-1,0,HEFT,34255.803450255,3288705.814538076,1.920973043876681e-05,0.9999965422544987,0.241462448830834
40,5,1,8,-1,0,GA,34259.270860745,3289027.4869441474,1.776283108887987e-05,0.9999968026955147,0.18075703649287378
40,5,1,8,-1,1,HEFT,34260.232029728,3289122.8515257062,1.816236069999933e-05,0.9999967307804181,0.2883616856207743
40,5,1,8,-1,1,GA,34263.900314526,3289487.437865485,1.9768432944329107e-05,0.9999964416884006,0.19529579198114852
40,5,1,8,-1,2,HEFT,34264.995979109,3289593.536728846,1.988665818882712e-05,0.9999964204079326,0.32998788663017975
40,5,1,8,-1,2,GA,34268.474770875,3289906.735298738,1.7203784849819688e-05,0.999996903323521,0.1698337448469673
40,5,2,8,-1,0,HEFT,34269.410690268,3290069.536458973,2.6629223933478997e-05,0.9999952067511791,0.36842456983094063
40,5,2,8,-1,0,GA,34272.575670311,3290389.882521439,2.876203767215581e-05,0.9999948228466199,0.3006126766221054
40,5,2,8,-1,1,HEFT,34273.500340509,3290467.4052073164,2.7309110911098996e-05,0.9999950843721175,0.2508378362814653
40,5,2,8,-1,1,GA,34276.753107408,3290776.845787799,2.694411842769316e-05,0.9999951500704437,0.29202358012519275
40,5,2,8,-1,2,HEFT,34277.639157962,3290842.067925689,2.438097691685673e-05,0.9999956114337842,0.33188458776931995
40,5,2,8,-1,2,GA,34280.660590265,3291148.078341375,2.6442076994296964e-05,0.9999952404374676,0.19908222041157012
40,5,4,8,-1,0,HEFT,34281.439168566,3291348.227222749,4.264432046681274e-05,0.9999923240517756,0.2433484666592699
40,5,4,8,-1,0,GA,34284.128552108,3291587.299904964,4.0175568810890486e-05,0.9999927684237615,0.2618292875939294
40,5,4,8,-1,1,HEFT,34284.947144341,3291658.433350308,3.9212854466677525e-05,0.9999929417111053,0.29736464985463174
40,5,4,8,-1,1,GA,34287.491090842,3291873.2537797433,3.5414607094490846e-05,0.9999936253910403,0.44198325290194584
40,5,4,8,-1,2,HEFT,34288.272446455,3292053.380221932,4.899552483879637e-05,0.9999911808444177,0.27253876853026626
40,5,4,8,-1,2,GA,34291.037459707,3292354.2500647465,5.3572859544551144e-05,0.9999903569317765,0.4124013884371163
40,8,0.8,8,-1,0,HEFT,34292.214830064,3292230.480570202,2.2978925588944952e-05,0.9999958638019474,0.3640519619760701
40,8,0.8,8,-1,0,GA,34295.873303926,3292599.7383188675,2.5310225060942078e-05,0.9999954441698662,0.29071605394805716
40,8,1,8,-1,0,HEFT,34297.137275664,3292692.7669736445,2.1652262261058138e-05,0.9999961026003878,0.4772482287046901
